PT0025 - Operatsioonimaterjali histoloogiline uuring: Histoloogia,174
: Lümfotsüütide abs arv 1.9 x 10 9/L [norm 1.30 - 3.60],172
KVT Lülisamba nimme-ristluu magnetuuring natiivis,172
"- D01644 - E440 - suu-, näo- ja lõualuukirurgia",172
- D00165 - E44 - dermatoveneroloogia,171
- Üldseisund hea.,171
-   Nägemine,171
- M00577 - N600 - ämmaemandus,169
- D06487 - E17 - üldarstiabi,168
- N06736 - N280 - taastusraviõendus,168
- D01439 - E370 - sünnitusabi ja günekoloogia,167
- D04676 - E62 - radioloogia,166
- N08487 - N500 - üldõendus,165
-  Nägemise TABELkontroll,165
- D02990 - E370 - sünnitusabi ja günekoloogia,165
- D01697 - E370 - sünnitusabi ja günekoloogia,165
"IRG7002 - Mammograafia, IRG7002 - Mammograafia: Röntgenuuringud",164
ANALÜÜSIDE TELLIMUS,164
- N05194 - N500 - üldõendus,164
DIAGNOOS: Rindkereelundid röntgenoloogiliselt patoloogilise leiuta,163
- M00492 - N600 - ämmaemandus,163
- D05659 - E370 - sünnitusabi ja günekoloogia,162
"- VAIDE, MAARJA - Laborant",160
- N06410 - N500 - üldõendus,160
- D00019 - E370 - sünnitusabi ja günekoloogia,160
66800 - Hematoksüliin-eosiin värvinguga biopsiamaterjali uuring (1 blokk): Histoloogia,158
Põhjendus: kilpnäärmest,158
- K0053 - E88 - füsioterapeut,158
Konsulteeritud uuring:,158
Vererõhu monitooring,157
- N06410 - N500 - üldõendus,156
HARJUMUSED Tubakatoodete tarbimine: ei suitseta,156
-  Patsient pöördus loote III trimestri ultraheliuuringuks,156
-   Nahk  ja limaskestad-puhtad.,156
- D06668 - E370 - sünnitusabi ja günekoloogia,155
Põhjendus: trauma,155
Laparoskoopiline koletsüstektoomia,154
Uriini analüüs testribaga,154
"- LINK, MARE - Laborant",153
,153
Pöördus kopsutuberkuloosi välistamiseks. Kaebuseid ei ole.,152
Värvidoppleriga ehhokardiograafia polikliinikus,152
- D04796 - E380 - taastusravi ja füsiaatria,152
- Sekretär,152
- D06657 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),152
- M00454 - N600 - ämmaemandus,151
"- RAAMAT, VILMA - Laborant",150
- D05870 - E370 - sünnitusabi ja günekoloogia,150
- M00320 - N600 - ämmaemandus,150
- D03646 - E370 - sünnitusabi ja günekoloogia,148
Parodontitis chronica,148
- D00862 - E380 - taastusravi ja füsiaatria,148
Põhjendus: I11.0 Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuud,147
- K0135 - E88 - füsioterapeut,147
PULSSOKSÜMEETRILINE UURING,146
- D05448,146
: Lümfotsüütide abs arv 1.8 x 10 9/L [norm 1.30 - 3.60],145
: Lümfotsüütide abs arv 2.1 x 10 9/L [norm 1.30 - 3.60],145
"- D03896 - E440 - suu-, näo- ja lõualuukirurgia",144
: Lümfotsüütide abs arv 2.0 x 10 9/L [norm 1.30 - 3.60],144
Kopsudes puhas hingamine,143
- M00075 - N600 - ämmaemandus,143
- M00337 - N600 - ämmaemandus,142
- M00022 - N600 - ämmaemandus,142
Naha allergeentestid:,142
-  NILM,141
- Ravinõuanne,141
Radioloogi konsultatsioon - vana uuringu kirjeldamine,141
"- MARANDI, MERIKE - Laborant",141
: Lümfotsüütide abs arv 1.7 x 10 9/L [norm 1.30 - 3.60],141
"- PIIRISILD, ÜLLE - Spetsialist",140
RF0002 - Täismahus ehhokardiograafia: Funktsionaaldiagnostilised,140
- D00034 - E44 - dermatoveneroloogia,140
- M00341 - N600 - ämmaemandus,140
Karpaalkanali dekompressioon,139
EKG-Holter-i monitooring,139
-  Patsient pöördus loote anatoomiliseks skriininguks.,139
- D06650 - E310 - plastika- ja rekonstruktiivkirurgia,139
Nimmediski lateraalprolapsi eemaldamine,138
- M00138 - N600 - ämmaemandus,138
- N07368 - Radioloogiaõde,138
: Lümfotsüütide abs arv 1.6 x 10 9/L [norm 1.30 - 3.60],136
: Reumatoidfaktor <15 kU/L [norm ... - 15],136
- KUVARIGA TÖÖTAMISEL EI VAJA PRILLE,135
NKNN1 - kolposkoopia: Kolposkoopia,135
"Põhjendus: eesnäärme suurus, jääkuriin, neerud paisu suhtes",135
Pea KT natiivis,135
- D03820 - E370 - sünnitusabi ja günekoloogia,134
- D04777 - E55 - hambaravi,134
: PT Teostamata % [norm 70 - 130],134
Põhjendus: prof.,133
-  Patsient suunatud taastusravile (7041 x 5).,133
Kollase triaažikategooriaga haige käsitlus erakorralise meditsiini osakonnas,132
- PAP NILM,132
: Lümfotsüütide abs arv 1.5 x 10 9/L [norm 1.30 - 3.60],132
- tervisesport,132
- N05195 - N500 - üldõendus,132
"Pindmiste  haavade ekstsisioon, kirurgiline korrastus",132
-  Kontroll 1 kord aastas.,131
- K0079 - E88 - füsioterapeut,131
Röntgenograafia rindkere piirkonnast,131
- L1692 - E96 - logopeed,130
- K0027 - E88 - füsioterapeut,130
- M00089,130
*Uriini uuringud,130
- N08225 - N500 - üldõendus,130
-  Võib töötada. Otsus    2 aastat,129
"- ORASON, KAARIN - Laborant",129
- N07544 - N500 - üldõendus,129
"- NIELÄNDER, MAIRE - Laborant",128
-  antud anal. vastused,127
- K0083 - E88 - füsioterapeut,127
Soovib retsepti.,127
: Lümfotsüütide abs arv 2.3 x 10 9/L [norm 1.30 - 3.60],126
: Lümfotsüütide abs arv 2.2 x 10 9/L [norm 1.30 - 3.60],126
Koormustest koormusrajal polikliinikus,126
- D03303 - E370 - sünnitusabi ja günekoloogia,126
Põhjendus: KATE?,125
Pts krüoteraapia kordus protseduuril,125
"- VALGEPEA, TAIMI - Laborant",125
Suunab perearst.,124
-  Haiguse anamnees.,124
"- REINUMÄGI, ANNIKA - Laborispetsialist",124
RASEDUSE ANDMED,123
Günekoloogiline staatus:,123
- D03392 - E380 - taastusravi ja füsiaatria,123
Recovery  1 tund (  max-3 tundi ),122
"- HEEK, VIVIAN",122
Mammogramm ühest rinnast kraniokaudaalsuunas (CC); Mammogramm ühest rinnast põikisuunas (MLO),122
- M00637 - N600 - ämmaemandus,122
Põhjendus: I48 Kodade virvendus ja laperdus,122
- Vastus:,121
- D06461 - E370 - sünnitusabi ja günekoloogia,121
Tuli kontrolli.,121
- N02972 - N500 - üldõendus,120
- N07369 - Radioloogiaõde,119
- M00722 - N600 - ämmaemandus,119
,119
- Suunatud perearstile,119
- Abiõde,119
UH käht ja vaa UH kõht ja vaagen,118
: Aeroobne külv: olek Valmis,118
Kolonoskoopia täielik,118
Intraoraalne hambaülesvõte,118
- D03420 - E44 - dermatoveneroloogia,118
hemogramm viieosalise leukogrammiga,118
- D05387 - Meditsiinigeneetik,117
Objektiivne leid:,117
: CRP (POCT) <5 mg/L [norm ... - 10],117
RASEDUSE ANDMED,116
Põhjendus: VIB,116
Keisrilõige Kirjeldus:,114
- D06983 - E370 - sünnitusabi ja günekoloogia,113
7907 - Röntgeniülesvõte lülisamba piirkonnast (kaks ülesvõtet),113
Põhjendus: u,113
- D04884 - E11 - nefroloogia,113
- M00313 - N600 - ämmaemandus,112
: Lümfotsüütide abs arv 2.4 x 10 9/L [norm 1.30 - 3.60],112
HBsAg Negatiivne,112
,112
"- Hermlin, Tiiu - D03646 - E370 - sünnitusabi ja günekoloogia",112
Sapipõie laparoskoopiline operatsioon.,112
"- KÄNNASTE, LIIA - Spetsialist",112
- D01763 - E370 - sünnitusabi ja günekoloogia,112
"- KAUR, ELLEN",112
- K0139 - E88 - füsioterapeut,111
UH doppleruuring kaela arteritest,111
- N09956 - N500 - üldõendus,111
"RÖ rindkerest PA, AP (otse)",111
Ultraheli doppleruuring alajäseme süvaveenidest,110
: Lümfotsüütide abs arv 1.4 x 10 9/L [norm 1.30 - 3.60],110
RU4002 - Ultraheliuuring kõhu- ja vaagnapiirkonnast: Ultraheli,110
7919 - Röntgeniülesvõte alajäsemetest (kaks ülesvõtet),109
Nägemisteravus ei ole muutunud.,109
Põhjendus: sise VIB,109
EEG - elektroentsefalograafia,109
- M00095 - N600 - ämmaemandus,109
- M00547 - N600 - ämmaemandus,109
- D04020 - E44 - dermatoveneroloogia,109
Põhjendus: I11.9 Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südam,109
- D04886 - E11 - nefroloogia,108
- N08435 - N500 - üldõendus,108
Muud kirurgilised protseduurid,108
- D05171 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),108
-  Tuli perearsti suunamisel.,108
- N07710 - N500 - üldõendus,107
66807 - Papanicolaou meetodil tehtud ja skriinija  poolt hinnatud günekotsütoloogiline uuring (1 lokalisatsioon): Güneko-tsütoloogiline uuring,107
"- MAASING, MARGIT - Laborant",107
KOPSUDE DIFUSIOONIVÕIME MÄÄRAMINE,106
- D04884 - E11 - nefroloogia,106
"- ADUSOO, VIRGO - N11574 - N500 - üldõendus",106
Tavakorrektsioon [OD] :   UCVA: 1.0  DSPH: +0.0  CYL: +0.0  AXIS: 0°  BCVA:   PIN BCVA:   ADD: +0.0,106
NKUH1 - ultraheli günekoloogiline vaginaalne: Naistekliiniku ultraheli,106
hemogramm  B-CBC-3Diff,106
EKG MÕÕTMISE TULEMUSED,106
UURINGUD JA PROTSEDUURID,106
Kaebused: Järelkontroll.,106
- D03532 - E49 - psühhiaatria,106
"- LEEMET, MARET - Laborant",106
"- RANDOJA, RAILI - D00881 - Laboriarst",106
-  Üldseisund hea.,105
- D04678 - Radioloog,105
"- Szirko, Ferenc - D05167 - E370 - sünnitusabi ja günekoloogia",104
- M00600 - N600 - ämmaemandus,104
- D04270 - E370 - sünnitusabi ja günekoloogia,104
ANALÜÜSIDE VASTUSED:,104
- M00327 - N600 - ämmaemandus,104
,104
ANALÜÜSIDE TELLIMUS,103
GA1003 - Ösofagogastroduodenoskoopia: Ösofagogastroduodenoskoopia,103
Vahetu postop periood tüsistusteta,103
Healoomulise nahakasvaja eemaldamine,103
Koronaarangioplastika (järgnev stenoos),102
- D03392 - E380 - taastusravi ja füsiaatria,102
-  teostatud  analüüsid  ja uuringud:,102
7953 - Kõhu- ja vaagnapiirkonna ultraheliuuring,102
-  Günekoloogiline anamnees ja põetud haigused.,102
: Lümfotsüütide abs arv 1.3 x 10 9/L [norm 1.30 - 3.60],102
Koormustest koormusrajal,101
- D03020 - E370 - sünnitusabi ja günekoloogia,101
- N06114 - N500 - üldõendus,101
- N05338 - N500 - üldõendus,100
Tapa H. endoskoopias:,100
Põhjendus:,100
-  Vt. kokkuvõte,100
- ravi ei vaja,100
- KIRJELDUS,100
"- VEREV, LIILIJA - Laborant",99
"- Obuhhov, Vladimir - D00629 - E370 - sünnitusabi ja günekoloogia",99
- D02833 - Radioloog,99
- M00334 - N600 - ämmaemandus,99
Patsient tuli kontrollile.,99
Pahaloomuliste nahakasvajate radikaalne kir.ravi,99
EEG,98
Totaalne endoproteesimine põlveliigesel,98
"Põletikurakud: Ektotserviksis vähe põletikurakke, Endotserviksis vähe põletikurakke",98
- M00440 - N600 - ämmaemandus,98
- N05452 - N500 - üldõendus,98
VASTUSED:,97
Pehmete kudede healoomuliste kasvajate operatsioonid,97
"- TAFITŠUK, DIANA - Laborant",97
Füsioteraapia ja ravivõimlemine,97
RUH+ jääkuriin RUH+ jääkuriin,97
"1x7041 PROM harjutused jäsemetele, asendravi.",97
"kõnnitest neljaharulise kepiga(paremal poolel) 1min54sekundit. Kõik siirdumised teostab iseseisvalt. Kõnnib järjest 26m. Käte koordinatsioonitest 9HP par 27,6 sekundit; vas 2min35sekundit. Riietub ja kasutab wc-d iseseisvalt.",97
Põhjendus: ekg,96
CT pea,96
- N05194 - N500 - üldõendus,96
"- AASMÄE, SOFIA - Laborant",96
Põhjendus: EKG,96
hemogramm viieosalise leukogrammiga,96
-  Tuli vaktsineerima.,96
Hemogramm,96
- M00344 - N600 - ämmaemandus,95
Hemogramm,95
Põhjendus: Pneumonia?,95
- M00589 - N600 - ämmaemandus,95
Põhjendus: M17.0 Esmane kahepoolne gonartroos,94
Põhjendus: isheemia hindamiseks,94
Diagnostiline emakaõõne abrasioon,94
- N04083 - N500 - üldõendus,94
Sperma Sperma,94
Kontrolliks.,94
: Lümfotsüütide abs arv 2.5 x 10 9/L [norm 1.30 - 3.60],94
- D03067 - E380 - taastusravi ja füsiaatria,94
Pts dioodlaseri kordus protseduuril.,94
"- ARU, LY - D05449",94
- N05116 - N500 - üldõendus,94
- D04355,94
KOLOSKOOPIA,93
-  Tagasi kutsutud.,92
Kood ja nimetus: 7551 Ösofagogastroduodenoskoopia Põhjendus: . Kirjeldus:,92
7953 Kõhu- ja vaagnapiirkonna ultraheliuuring,92
"- PAPKINA, JEKATERINA",92
Tonomeetria,92
Biokeemia,92
"- PALU, ERE - Laborant",91
-  ANAMNEES,91
Naha allergeentestid:,91
-  silmakontoll,91
Ravikontroll,91
Septoplastika,91
- D05052 - E05 - gastroenteroloogia,90
- D04278,90
Põhjendus: kontroll,90
"- MÄGI, MAIRE - D04493 - Laboriarst",89
Emakaõõne abrasioon.,89
: HDL kolesterool 1.4 mmol/l [norm 1.0 - ...],89
Objektiivne leid:,89
- T kontroll,89
Pts dioodlaseri 2 protseduuril. Talub ravi hästi,89
"EKS implanteerimine (atrioventrikulaarne, sekventsiaalne)",89
- N02718 - N500 - üldõendus,89
KOKKUVÕTE:,89
Pts dioodlaseri protseduuril,88
- M00002 - N600 - ämmaemandus,88
Retsidiivita.,88
Pöördus kopsutuberkuloosi välistamiseks.,88
- N10232 - N500 - üldõendus,88
Põhjendus: astma,88
Põhjendus: M51.1 Nimme ja muude lülivaheketaste haigussesundid radikulopaatia,88
Koguöö digitaliseeritud pulssoksümeetriline uuring,88
"- KRIISA, ANNIKA - Laborant",87
- D03482 - Arst-günekoloog,87
- D01598 - E130 - erakorraline meditsiin,87
- D02834 - Radioloog,87
-  Patsient pöördus loote anatoomiliseks skriininguks. I trimestri skriining olnud korras.,87
DIAGNOOS: Röntgenoloogiliselt kopsud aktiivse infiltratiiv -koldelise leiuta.,86
"- POOLAK, KADRI - Laborant",86
- Üldseisund rahuldav.,86
- N07142 - N200 - kliiniline õendus,86
- D03067 - E380 - taastusravi ja füsiaatria,86
"- Peetris, Ingrid-Liliana - D00374 - E130 - erakorraline meditsiin",86
- D06185 - E09 - kardioloogia,86
"- KADASTIK, ÜLLE - D01708 - E370 - sünnitusabi ja günekoloogia",86
Mammogramm ühest rinnast põikisuunas (MLO); Mammogramm ühest rinnast kraniokaudaalsuunas (CC),86
hemogramm  B-CBC-3Diff,85
Konsulteeritud uuringud:,85
"- KÕLJALG, SIIRI - D05705 - Laboriarst",85
"-  Soovitav regulaarne üldfüüsiline treening ja ujumine. Massaaž kaela-õlavöötme-kätele, seljale (10 korda 2 korda aastas).",85
: HDL kolesterool 1.2 mmol/l [norm 1.0 - ...],84
"Tüsilike haavade ekstsisioon, kir.korrastus",84
Kood ja nimetus: 66807 Papanicolaou meetodil tehtud ja skriinija  poolt hinnatud günekotsütoloogiline uuring (1 lokalisatsioon) Põhjendus: perh Kirjeldus: Kliinilised diagnoosid,84
- D01078 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),84
"Konsultatsioon, staatus.",84
Põhjendus: 6A,84
Visus,84
6301 - SPIROGRAAFIA: SPIROMEETRIA,83
- M00359 - N600 - ämmaemandus,83
- N07745 - N500 - üldõendus,83
-  Võib töötada. Otsus 3 aastat.,83
"- LEPP, MARIKA - Laborant",83
"Artroskoopiline operatsioon (menisk,resektsioon)",83
Hammaste panoraamülesvõte,83
- M00684 - N600 - ämmaemandus,83
- D05780 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),82
: Urobilinogeen Normi piires [norm ... - 17],82
- D00892 - E370 - sünnitusabi ja günekoloogia,82
- D04280,82
anamnees,82
Põhjendus: PERH,82
- N12418 - N500 - üldõendus,82
- D05450 - Osakonnajuhataja,82
"- Kütt, Astrid",82
"- GORELASHVILI, GENADI - D04465 - E62 - radioloogia",81
- N07784 - N500 - üldõendus,81
"- PARV, INGA - Spetsialist",81
- EMO arst:,81
|,80
Informeeritud,80
-  Kontroll 1x aastas või vajadusel.,80
- M00474 - N600 - ämmaemandus,80
- Alustatud VEK'i lehe täitmist.,80
"- D01093 - E440 - suu-, näo- ja lõualuukirurgia",80
- N08815 - N500 - üldõendus,79
Siinusrütm.,79
- D03524,79
Kopsudes vesikulaarne hingamiskahin,79
Kaebusteta.,79
- M00134 - N600 - ämmaemandus,79
Paranenud.,79
7907 Röntgeniülesvõte lülisamba piirkonnast (kaks_ülesv,78
Laparoskoopia,78
- N06728 - N280 - taastusraviõendus,78
Radioloogiline uuring,78
EEG järeldus:,78
"- HEEK, VIVIAN",78
"- ESVALD, ELE-LIIS",78
: Lümfotsüütide abs arv 2.0 x 10 9/L [norm 1.3 - 3.6],78
"- VAIDE, MAARJA",78
"- VASSILJEVA, OLGA",78
- D06463 - E370 - sünnitusabi ja günekoloogia,78
- K0055 - E88 - füsioterapeut,78
Adekvaatne materjal.,78
Töövõime säilitamiseks vajalik taastusravi; massaaz õlavöötme ja alaselja piirkonnale 5-7x 1-2x aastas. Mõõdukas kehakultuur- vesiivõimlemine.,78
Kood ja nimetus: 66800 Hematoksüliin-eosiin värvinguga biopsiamaterjali uuring (1 blokk) Põhjendus: histoloogiline uuring Kirjeldus:,78
0Q2101 – Naha ja nahaaluskoe kasvaja eemaldamine.,78
Visiit koju,77
"-  pt. soovib teada  analüüside vastuseid,",77
- D04465 - E62 - radioloogia,77
- UH:,77
"- Ora, Ene - D05448",77
IRC1001 - KT peaajust: Kompuutertomograafia,77
- N10722 - N500 - üldõendus,77
: Lümfotsüütide abs arv 2.1 x 10 9/L [norm 1.3 - 3.6],77
"- RAAMAT, VILMA",77
: Lümfotsüütide abs arv 1.6 x 10 9/L [norm 1.3 - 3.6],76
: IG 0.01 x 10 9/L [norm ... - 0.06],76
Nahaseente DNA paneel,76
- N09992 - N500 - üldõendus,76
-  Korralisse kontrolli seoses glaukoomi haigusega,76
- D04531,76
-  Vaktsineerimine teostatud. Võimalike kõrvalnähtude ilmnemisel pöörduda perearstile.,76
: ERY-erütrotsüüdid neg,76
- N09884 - N500 - üldõendus,76
TVL lõpetatud.,76
Põhjendus: FA,76
- Sotsiaaltöötaja konsultatsioon teostatud.,76
Kokkuvõte ja soovitused: Selgitatud sünnitusjärgset režiimi ja rindade hooldust.,76
- D05899 - E460 - restauratiivne hambaravi (kliiniline hambaravi),76
"- Reinolt, Marin",76
"- PÜVI, EVE",76
: Borrelia IgG <5.0 [norm ... - 10.0],76
- kontroll 1a pärast,76
- N05195 - N500 - üldõendus,76
"Põhjendus: Palun anna vastus kätte, tuleb vastuvõtule tagasi.",75
- N11193 - N500 - üldõendus,75
Kontrolli.,75
TELLITUD UURINGUD,75
EKG6323 - Elektrokardiograafia: Elektrokardiograafia,75
Ultraheliuuring rinnanäärmest koos aksillaarkoopa lümfisõlmede uuringuga,75
: Lümfotsüütide abs arv 2.7 x 10 9/L [norm 1.30 - 3.60],75
Põhjendus: J45.8 Segatüüpi astma,75
Põhjendus: Struma nodosae,75
KIRJELDUS,75
: Lümfotsüütide abs arv 2.6 x 10 9/L [norm 1.30 - 3.60],75
- D03124 - Tsütoloog,75
Bronhoskoopia,74
Kood ja nimetus: 66801 Operatsioonipreparaadi väljalõige koos makropreparaadi ja histoloogilise preparaadi kirjeldava diagnoosiga (kuni 3 blokki) Põhjendus: histoloogiline uuring Kirjeldus:,74
Põhjendus: -,74
- D06867 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),74
Põhjendus: kõhuvalu,74
-  KUVARIGA TÖÖTAMISEL EI VAJA PRILLE,74
Korduv kontroll.,74
EKG-Holter-i monitooring polikliinikus,74
-   Välissuguelundid -ii .,74
.,74
"- MELNICHUK, ALINA",74
"- TOIT, EVA - Laborant",73
Ehho 39-40 - Ehhokardiograafia: Ehhokardiograafia,73
Muu kips- või kerglahase asetamine,73
Bariaatriline laparoskoopiline maost möödajuhtiv operatsioon,73
- N12534 - N500 - üldõendus,73
- D06130 - E250 - onkoloogia (kiiritus- ja keemiaravi tähenduses),73
"- Kalder, Kairi",73
hemogramm  B-CBC-3Diff,73
"- ORASON, KAARIN",73
Põhjendus: CT uuring pea,73
"- REIMAND, KATRIN - D04696 - Laboriarst",73
: Kreatiniin 62 mkmol/l [norm 45 - 84],73
"- OTS, SIRJE",73
Põhjendus: Prof.,73
Aortokoronaarsunt 3 ja enamal arteril,73
RUH RUH,73
"KLIINIKUMI, RADIOLOOG:",73
- Refraktsioon,73
- M00219 - N600 - ämmaemandus,73
- Nõustatud.,72
: Kreatiniin 60 mkmol/l [norm 45 - 84],72
"Diagnoos on kinnitatud kaebuste, anamneesi, kliinilise pildi, uuringute, analüüside alusel",72
"- RAAMAT, VILMA",72
Põhjendus: E07.9 Kilpnäärme täpsustamata haigusseisund,72
- M00491 - N600 - ämmaemandus,72
: HDL kolesterool 1.6 mmol/l [norm 1.0 - ...],72
- D05954 - E49 - psühhiaatria,72
Põhjendus: uuring.,72
- N08494 - N500 - üldõendus,72
-  .: Auskultatsioonil bilateraalselt vesikulaarne hingamiskahin,72
- N05292 - N500 - üldõendus,72
Lameepiteelirakud: Normipärased lameepiteelirakud,72
C trachomatis DNA  Negatiivne,71
Munajuhade ja munasarjade laparoskoopilised operatsioonid.,71
"- NIELÄNDER, MAIRE",71
EEG,71
"Operatsioonid ""kitsa"" selgrookanali laiendamiseks nimme osas",71
: Basofiilide arv 0.03 x 10 9/L [norm 0 - 0.2],71
"- NESTEROVA, YULIA - Laborant",71
- Suunatud AEK - i.,71
Naistekliiniku ultraheli,71
EKG-Holter'i monitooring,71
-  Võib töötada. Otsus     2  aastat,71
"- ORAV, INGRID - Laborant",70
UURINGUD JA PROTSEDUURID,70
Põhjendus: y,70
Videolarüngoskoopia,70
Kaebused:prof.,70
- D05449,70
"- KANNISTE, KAREN",70
Röntgenoskoopia,70
"-  Nahk,limask puhtad, lümfisõlmi ei palpeeri,",70
analüüsid,69
Kompuutertomograafia onkoloogilise patsiendi ravi planeerimine,69
Põletikurakud: Ektotserviksis vähe põletikurakke,69
